debug78AM5J:debugGJ3BFW,1,1649949753958,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_1.html"", ""indexOf"": 0, ""action"": ""NextPage"", ""viewTime"": 735}"
debug78AM5J:debugGJ3BFW,2,1649949754404,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_2.html"", ""indexOf"": 1, ""action"": ""NextPage"", ""viewTime"": 444}"
debug78AM5J:debugGJ3BFW,3,1649949755260,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_4m.html"", ""indexOf"": 2, ""action"": ""NextPage"", ""viewTime"": 855}"
debug78AM5J:debugGJ3BFW,4,1649949758083,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_5.html"", ""indexOf"": 3, ""action"": ""NextPage"", ""viewTime"": 2821}"
debug78AM5J:debugGJ3BFW,5,1649949761959,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_6c.html"", ""indexOf"": 4, ""action"": ""NextPage"", ""viewTime"": 3875}"
debug78AM5J:debugGJ3BFW,6,1649949763227,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_8.html"", ""indexOf"": 5, ""action"": ""FinishInstructions"", ""viewTime"": 1267}"
debug11DL5N:debugL52S5T,0,1649949869476,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct_1.html"", ""instructions/instruct_2.html"", ""instructions/instruct_4f.html"", ""instructions/instruct_5.html"", ""instructions/instruct_6f.html"", ""instructions/instruct_8.html""], ""action"": ""Begin""}"
debug11DL5N:debugL52S5T,1,1649949870175,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_1.html"", ""indexOf"": 0, ""action"": ""NextPage"", ""viewTime"": 697}"
debug11DL5N:debugL52S5T,2,1649949870669,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_2.html"", ""indexOf"": 1, ""action"": ""NextPage"", ""viewTime"": 492}"
debug11DL5N:debugL52S5T,3,1649949871804,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_4f.html"", ""indexOf"": 2, ""action"": ""NextPage"", ""viewTime"": 1133}"
debug11DL5N:debugL52S5T,4,1649949872452,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_5.html"", ""indexOf"": 3, ""action"": ""NextPage"", ""viewTime"": 646}"
debug11DL5N:debugL52S5T,5,1649949873324,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_6f.html"", ""indexOf"": 4, ""action"": ""NextPage"", ""viewTime"": 870}"
debug11DL5N:debugL52S5T,6,1649949874124,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_8.html"", ""indexOf"": 5, ""action"": ""FinishInstructions"", ""viewTime"": 799}"
debug11DL5N:debugL52S5T,7,1649949878754,"[1, 1, 1, 104, 152, 92, 1, 1, ""B"", 1598, 1, 2, 0, 0, 1, 0, 1, ""f"", 0, 1, -2]"
debug11DL5N:debugL52S5T,8,1649949897999,"[2, 1, 1, 104, 152, 92, 1, 1, 2, 1715, 1, 2, 6, 0, 1, 6, 1, ""f"", 0, 0, -2]"
debug11DL5N:debugL52S5T,9,1649949899002,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct_break_f.html""], ""action"": ""Begin""}"
debug11DL5N:debugL52S5T,10,1649949900364,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_break_f.html"", ""indexOf"": 0, ""action"": ""FinishInstructions"", ""viewTime"": 1360}"
debug11DL5N:debugL52S5T,11,1649949903475,"[3, 2, 1, 104, 152, 92, 1, 2, 1, 590, 2, 1, 5, 1, 5, 2, 1, ""f"", 0, 0, -2]"
debug11DL5N:debugL52S5T,12,1649949904476,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct_test.html""], ""action"": ""Begin""}"
debug11DL5N:debugL52S5T,13,1649949910124,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_test.html"", ""indexOf"": 0, ""action"": ""FinishInstructions"", ""viewTime"": 5646}"
debugIEOJ1S:debugCZ4Z12,0,1649950230434,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct_1.html"", ""instructions/instruct_2.html"", ""instructions/instruct_4m.html"", ""instructions/instruct_5.html"", ""instructions/instruct_6f.html"", ""instructions/instruct_8.html""], ""action"": ""Begin""}"
debugIEOJ1S:debugCZ4Z12,1,1649950231396,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_1.html"", ""indexOf"": 0, ""action"": ""NextPage"", ""viewTime"": 959}"
debugIEOJ1S:debugCZ4Z12,2,1649950232058,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_2.html"", ""indexOf"": 1, ""action"": ""NextPage"", ""viewTime"": 660}"
debugIEOJ1S:debugCZ4Z12,3,1649950232897,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_4m.html"", ""indexOf"": 2, ""action"": ""NextPage"", ""viewTime"": 837}"
debugIEOJ1S:debugCZ4Z12,4,1649950233529,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_5.html"", ""indexOf"": 3, ""action"": ""NextPage"", ""viewTime"": 630}"
debugIEOJ1S:debugCZ4Z12,5,1649950234049,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_6f.html"", ""indexOf"": 4, ""action"": ""NextPage"", ""viewTime"": 518}"
debugIEOJ1S:debugCZ4Z12,6,1649950235135,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_8.html"", ""indexOf"": 5, ""action"": ""FinishInstructions"", ""viewTime"": 1085}"
debugIEOJ1S:debugCZ4Z12,7,1649950239756,"[1, 1, 1, 177, 160, 96, 1, 2, ""G"", 1594, 3, 2, 0, 0, 3, 0, 0, ""f"", 0, 1, -2]"
debugIEOJ1S:debugCZ4Z12,8,1649950259082,"[2, 1, 1, 177, 160, 96, 0, 1, 3, 1791, 2, 3, 7, 0, 2, 6, 0, ""f"", 0, 0, -2]"
debugIEOJ1S:debugCZ4Z12,9,1649950260087,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct_break_f.html""], ""action"": ""Begin""}"
debugIEOJ1S:debugCZ4Z12,10,1649950262457,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_break_f.html"", ""indexOf"": 0, ""action"": ""FinishInstructions"", ""viewTime"": 2368}"
debugIEOJ1S:debugCZ4Z12,11,1649950265722,"[3, 2, 1, 177, 160, 96, 1, 1, 2, 743, 3, 2, 6, 0, 3, 7, 0, ""f"", 0, 0, -2]"
debugIEOJ1S:debugCZ4Z12,12,1649950266727,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct_test.html""], ""action"": ""Begin""}"
debugIEOJ1S:debugCZ4Z12,13,1649950268177,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_test.html"", ""indexOf"": 0, ""action"": ""FinishInstructions"", ""viewTime"": 1449}"
debugIEOJ1S:debugCZ4Z12,14,1649950271282,"[4, 3, 1, 177, 160, 96, 1, 2, 4, 1589, 1, 6, 4, 0, 7, 1, 0, ""f"", 1, 0, -2]"
debugIEOJ1S:debugCZ4Z12,15,1649950293516,"{""phase"": ""postquestionnaire"", ""status"": ""begin""}"
debugIEOJ1S:debugCZ4Z12,16,1649950294841,"{""phase"": ""postquestionnaire"", ""status"": ""submit""}"
debugKQNGHN:debugXM6017,0,1649950459871,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct_1.html"", ""instructions/instruct_2.html"", ""instructions/instruct_4m.html"", ""instructions/instruct_5.html"", ""instructions/instruct_6c.html"", ""instructions/instruct_8.html""]}"
debugKQNGHN:debugXM6017,1,1649950460714,"{""action"": ""NextPage"", ""indexOf"": 0, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_1.html"", ""viewTime"": 840}"
debugKQNGHN:debugXM6017,2,1649950461255,"{""action"": ""NextPage"", ""indexOf"": 1, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_2.html"", ""viewTime"": 536}"
debugKQNGHN:debugXM6017,3,1649950462099,"{""action"": ""NextPage"", ""indexOf"": 2, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_4m.html"", ""viewTime"": 842}"
debugKQNGHN:debugXM6017,4,1649950462955,"{""action"": ""NextPage"", ""indexOf"": 3, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_5.html"", ""viewTime"": 854}"
debugKQNGHN:debugXM6017,5,1649950463546,"{""action"": ""NextPage"", ""indexOf"": 4, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_6c.html"", ""viewTime"": 589}"
